754;СУППРЕСТРАЛ СУСПЕНЗИЯ ДЛЯ ИНЪЕКЦИЙ;Не требуется;15;1050;2011-09-28
755;СУПРЕЛОРИН;Не требуется;21;1300;2012-02-03
756;СУПРИМИЦИН;Не требуется;17;7150;2011-08-28
757;СУРОЛАН;Не требуется;30;7850;2020-12-21
758;СУРФАГОН;Не требуется;10;2500;2018-11-25
759;СУРФАГОН;Требуется;9;8100;2013-06-02
760;ТЕСТОКС;Не требуется;12;6300;2012-05-23
761;ТЕТРАВИТ;Требуется;13;9750;2018-09-07
762;ТЕТРАГИДРОВИТ;Не требуется;30;3700;2015-10-03
763;ТЕТРАЛОНГ-20;Требуется;8;6200;2015-06-01
764;ТЕТРАМАГ;Требуется;11;9350;2017-01-05
765;ТЕТРАМАСТ;Требуется;17;7600;2017-08-19
766;ТЕТРАМЕТР;Не требуется;24;3500;2013-05-30
767;ТЕТРАМИЗОЛ;Требуется;9;5200;2018-05-30
768;ТЕТРАМИЗОЛ 10% ГРАНУЛЯТ;Не требуется;18;1350;2016-12-14
769;ТЕТРАМИЗОЛ 20 % ГРАНУЛЯТ;Не требуется;22;5300;2018-01-26
770;ТЕТРАЦИКЛИНА ГИДРОХЛОРИД;Требуется;17;1800;2011-04-14
771;ТЕТРОКСИ 10 %;Требуется;16;7800;2016-03-12
772;ТЕТРОКСИ LА;Требуется;12;6450;2019-02-08
773;ТИАЛОНГ;Не требуется;30;3700;2018-03-13
774;ТИАМУЛИН 2 %;Требуется;9;8350;2021-01-12
775;ТИАМУЛИН 45 %;Не требуется;26;7400;2013-03-22
776;ТИАМУТОКС;Требуется;18;2950;2016-05-21
777;ТИАМУФАРМ 10%;Требуется;11;3950;2010-08-02
778;ТИГМА-К;Требуется;14;8900;2020-12-18
779;ТИГМА-Щ;Не требуется;12;1650;2012-05-14
780;ТИЕРКАЛ;Требуется;6;8600;2013-11-06
781;ТИЛАНИК 20 %;Требуется;8;4500;2018-01-11
782;ТИЛАНИК 5%;Требуется;5;2000;2011-04-01
783;ТИЛАНИК ВОДОРАСТВОРИМЫЙ ПОРОШОК;Требуется;9;6950;2018-04-12
784;ТИЛАР;Требуется;18;6100;2011-09-25
785;ТИЛАР 50 %;Требуется;9;9900;2015-12-01
786;ТИЛДРЕН;Не требуется;18;7050;2016-04-13
787;ТИЛОВЕТ 10 %;Не требуется;26;4100;2015-04-24
788;ТИЛОВЕТ 25 %;Не требуется;22;1350;2015-10-30
789;ТИЛОВЕТ Б-200;Требуется;23;4950;2017-10-03
790;ТИЛОВЕТ Б-50;Не требуется;19;2350;2020-07-19
791;ТИЛОВЕТ ВОДОРАСТВОРИМЫЙ ПОРОШОК;Требуется;20;8400;2019-07-02
792;ТИЛОДОКС-200;Требуется;16;2400;2016-01-04
793;ТИЛОЗИН 200;Требуется;7;9750;2016-10-07
794;ТИЛОЗИН 50;Требуется;22;2450;2013-08-09
795;ТИЛОЗИН ОСНОВАНИЕ СУБСТАНЦИЯ;Требуется;18;8050;2020-03-28
796;ТИЛОЗИНА ТАРТРАТ ГРАНУЛИРОВАННЫЙ СУБСТАНЦИЯ;Не требуется;8;4200;2013-10-16
797;ТИЛОЗИНА ТАРТРАТ СУБСТАНЦИЯ;Требуется;17;2300;2019-12-04
798;ТИЛОЗИНОКАР;Требуется;13;5300;2017-12-03
799;ТИЛОКОЛ;Требуется;14;8850;2018-07-10
800;ТИЛОКОЛИН-АФ;Требуется;15;6300;2013-10-01
801;ТИЛОМАГ 20 %;Не требуется;28;6800;2020-11-22
802;ТИЛОМАГ 5 %;Требуется;23;2700;2018-12-09
803;ТИЛОСУЛЬФУРАН;Не требуется;11;6700;2013-08-06
804;ТИМПАНОЛ;Требуется;9;2950;2015-05-31
805;ТИОЦЕФУР;Не требуется;24;8300;2012-06-05
806;ТОЛФЕДИН;Не требуется;8;6000;2013-07-27
807;ТОЛФЕДИН 4%;Не требуется;22;2500;2019-03-19
808;ТОНОФОСФАН КОМПОЗИТУМ;Требуется;9;3500;2013-07-08
809;ТОП ДОГ;Требуется;23;9250;2019-08-21
810;ТОРУКОКС 2 %;Не требуется;18;4950;2020-07-05
811;ТОС-3;Требуется;8;2900;2010-07-13
812;ТРАВМАТИН РАСТВОР ДЛЯ ИНЪЕКЦИЙ;Не требуется;23;3400;2013-03-30
813;ТРИАНТЕЛМ;Не требуется;15;9550;2015-08-23
814;ТРИВИТ ДЛЯ ИНЪЕКЦИЙ;Не требуется;18;2950;2014-02-25
815;ТРИВИТ ДЛЯ ПРИМЕНЕНИЯ ВНУТРЬ;Требуется;7;7000;2019-11-16
816;ТРИВИТАМИН ДЛЯ ИНЪЕКЦИЙ;Не требуется;16;3550;2014-01-13
817;ТРИВИТАМИН ДЛЯ ПРИМЕНЕНИЯ ВНУТРЬ;Не требуется;16;5900;2010-03-18
818;ТРИМЕТИН;Требуется;29;8500;2016-04-27
819;ТРИМЕТОКС;Требуется;13;7200;2015-06-04
820;ТРИПРИМ;Требуется;30;4850;2017-04-13
821;ТРИСУЛЬФОН ПОРОШОК;Не требуется;18;8050;2015-05-29
822;ТРИХОВЕТ 5 %;Не требуется;11;2400;2012-04-30
823;ТРИХОПТИЛИН;Не требуется;26;7750;2012-08-12
824;ТРИЦИЛЛИН;Не требуется;6;8750;2021-06-25
825;ТРОМЕКСИН;Требуется;7;9800;2021-06-01
826;ТРОНЦИЛ;Не требуется;7;5400;2015-06-09
827;ТРОНЦИЛ-К;Требуется;12;6500;2015-04-17
828;ТЭДА;Не требуется;30;4600;2011-07-28
829;ФАРМАЙОД;Не требуется;12;6950;2010-10-24
830;ФАРМАСТИМ 4 %;Не требуется;23;8900;2019-07-19
831;ФАРМАСТИМ 8 %;Не требуется;13;3900;2018-08-31
832;ФАРМКОКЦИД-10;Требуется;11;5900;2011-02-16
833;ФАРМОКСИДИН 1 % РАСТВОР;Требуется;12;9100;2017-08-07
834;ФАСКОВЕРМ РАСТВОР;Не требуется;25;9800;2014-11-18
835;ФАСКОЦИД ГРАНУЛЫ;Не требуется;30;3100;2011-05-13
836;ФАСЦИОЛ;Не требуется;5;4850;2013-09-01
837;ФЕБТАЛ;Требуется;7;1550;2018-06-28
838;ФЕЛИГЕН CRP;Не требуется;19;4300;2018-08-28
839;ФЕЛИГЕН CRP/R;Не требуется;7;2700;2017-05-13
840;ФЕЛИФЕРОН;Не требуется;11;6550;2019-07-29
841;ФЕЛОВАКС;Требуется;27;8800;2019-08-23
842;ФЕНБАЗЕН 10 % ГРАНУЛЯТ;Не требуется;23;8250;2017-03-01
843;ФЕНБАЗЕН 10 % СУСПЕНЗИЯ;Не требуется;6;9350;2014-01-12
844;ФЕНБЕНГРАН ГРАНУЛЯТ;Требуется;12;2050;2014-09-30
845;ФЕНБЕНДАЗОЛ;Не требуется;23;8050;2018-09-02
846;ФЕНИЛБУТАЗОН;Не требуется;23;4450;2012-03-19
847;ФЕНПРАЗ;Не требуется;24;3700;2015-01-21
848;ФЕНПРАЗ суспензия;Не требуется;7;6150;2011-07-16
849;ФЕРКАН;Требуется;30;7350;2012-10-27
850;ФЕРРАНИМАЛ-75;Не требуется;19;4900;2021-02-02
851;ФЕРРАНИМАЛ-75 М;Не требуется;8;5400;2017-01-26
852;ФЕРРОГЛЮКИН-75;Требуется;8;4550;2019-06-03
853;ФИЗАЛ;Требуется;22;2200;2020-03-11
854;ФИЛАКС;Не требуется;22;10000;2013-04-23
855;ФИНАЛ МБ;Не требуется;11;4150;2020-10-03
856;ФИПРЕКС 75 СПОТ-ОН;Не требуется;24;4400;2013-02-21
857;ФИПРЕКС СПРЕЙ ФОРТЕ;Не требуется;14;6300;2020-05-17
858;ФИПРИСТ СПОТ ОН;Не требуется;21;1850;2012-05-16
859;ФИПРОКЛИР СПОТ-ОН;Требуется;22;5250;2010-05-31
860;ФИПРОТЕГ;Требуется;25;5750;2011-07-14
861;ФИТОБАКТРИН;Требуется;20;7050;2019-06-25
862;ФИТОКАЛЬЦЕВИТ;Требуется;16;8500;2020-07-23
863;ФИТОКАЛЬЦЕВИТ С ТАУРИНОМ;Не требуется;5;4550;2020-09-11
864;ФИТОМИНЫ + А;Требуется;6;2750;2011-06-30
865;ФИТОМИНЫ + БК;Требуется;22;8600;2014-07-17
866;ФИТОМИНЫ + ВШ;Не требуется;29;9000;2021-02-01
867;ФИТОМИНЫ + ГЕМАТОДОГ;Требуется;21;9400;2013-07-09
868;ФИТОМИНЫ + ГЕМАТОКЭТ;Требуется;15;6700;2011-10-01
869;ФИТОМИНЫ + КК;Требуется;8;9300;2017-03-04
870;ФИТОМИНЫ + МК;Не требуется;28;2450;2020-10-18
871;ФИТОМИНЫ + С;Требуется;29;2050;2010-05-06
872;ФИТОМИНЫ В;Требуется;25;8750;2018-01-31
873;ФИТОМИНЫ Г;Не требуется;19;9500;2010-10-24
874;ФИТОМИНЫ ГЛ;Требуется;11;4350;2013-01-24
875;ФИТОМИНЫ З;Требуется;11;9350;2017-04-17
876;ФИТОМИНЫ Ш;Не требуется;26;3300;2014-02-13
877;ФИТОМИНЫ-М-К;Не требуется;6;5800;2013-03-07
878;ФИТОМИНЫ-М-КМ;Не требуется;12;2650;2011-01-13
879;ФИТОМИНЫ-М-МС;Требуется;28;9600;2019-04-08
880;ФИТОМИНЫ-М-Х;Требуется;30;8550;2015-09-17
881;ФИТОЭЛИТА Крем-бальзам антисептический;Не требуется;15;2650;2020-01-20
882;ФИТОЭЛИТА Крем-бальзам противовоспалительный;Не требуется;29;1350;2013-06-30
883;ФИТОЭЛИТА Крем-бальзам противотравматический;Не требуется;30;3450;2010-01-18
884;ФИТОЭЛИТА Крем-бальзам ранозаживляющий;Требуется;23;5400;2012-11-07
885;ФИТОЭЛИТА лосьон для глаз;Требуется;15;3300;2012-07-12
886;ФИТОЭЛИТА-К ЗАЩИТА ОТ ИНФЕКЦИЙ;Требуется;14;1500;2020-01-24
887;ФИТОЭЛИТА-К ЗДОРОВЫЕ ПОЧКИ;Не требуется;5;5050;2014-10-11
888;ФИТОЭЛИТА-К ОСТЕОЧАЙ;Требуется;30;6750;2021-03-14
889;ФИТОЭЛИТА-К ОЧИСТИТЕЛЬНЫЙ ЧАЙ;Не требуется;30;10000;2020-09-29
890;ФИТОЭЛИТА-К ТОЛСТОПУЗ;Не требуется;21;2300;2013-11-03
891;ФИТОЭЛИТА-К ЦИТОСТАТ;Не требуется;23;9600;2012-05-01
892;ФИТОЭЛИТА-К ЧИСТАЯ КОЖА;Требуется;20;4300;2016-11-04
893;ФИТЭКС КАПЛИ;Требуется;8;1050;2018-05-04
894;ФЛАВОВИТ 8 %;Не требуется;21;4300;2019-01-16
895;ФЛАЙ БАЙТ;Требуется;18;8250;2011-12-28
896;ФЛЕКСОПРОФЕН;Не требуется;15;5250;2011-01-02
897;ФЛИ 3 в 1;Требуется;5;1950;2013-07-11
898;ФЛОРИКОЛ;Требуется;9;5350;2018-01-09
899;ФЛОРИТИЛ ИНЪЕКЦИОННЫЙ;Требуется;25;4900;2016-04-06
900;ФЛОРОКС;Требуется;7;3600;2015-03-22
901;ФЛОРОН 10 %;Не требуется;28;5600;2010-11-13
902;ФЛОРОН 2 % ПОРОШОК;Требуется;11;7950;2020-05-05
903;ФЛОРОН 30 %;Требуется;10;6900;2018-02-18
904;ФЛС-МИКС;Не требуется;12;9750;2014-02-28
905;ФЛУБАКТИН 10 %;Не требуется;19;6600;2018-09-17
906;ФЛУБАКТИН 20 %;Требуется;16;4700;2011-04-20
907;ФЛУНИДЖЕКТ;Не требуется;17;7800;2011-09-08
908;ФОЛАЙН КАПЛИ;Требуется;25;5800;2017-10-08
909;ФОЛАЙН СПРЕЙ;Требуется;27;7600;2012-06-26
910;ФОЛЛИМАГ;Не требуется;20;5750;2011-09-24
911;ФОРВЕТ капли глазные;Требуется;25;7050;2021-05-07
912;ФОРВЕТ раствор для инъекций;Не требуется;7;5600;2017-04-01
913;ФОРМОЛВАКЦИНА ПРОТИВ ПАСТЕРЕЛЛЕЗА;Не требуется;25;8000;2020-01-15
914;ФОРТЕ УНИВЕРСАЛ;Не требуется;16;2500;2015-08-25
915;ФОРТЕКОР таблетки;Требуется;19;4150;2021-05-05
916;ФортиФлора пробиотик;Требуется;21;4400;2013-08-12
917;ФОСПАСИМ РАСТВОР ДЛЯ ИНЪЕКЦИЙ;Не требуется;26;2100;2015-09-21
918;ФОСПАСИМ РАСТВОР ДЛЯ ПРИМЕНЕНИЯ ВНУТРЬ;Не требуется;26;4600;2015-01-30
919;ФОСПРЕНИЛ;Не требуется;26;4100;2014-02-12
920;ФРЕШ 25;Требуется;15;8600;2018-10-23
921;ФРОНТЛАЙН КОМБО;Не требуется;19;1650;2015-05-15
922;ФРОНТЛАЙН СПОТ ОН;Не требуется;29;3200;2015-07-25
923;ФРОНТЛАЙН СПРЕЙ;Требуется;23;9100;2019-07-22
924;ФСГ-СУПЕР;Требуется;13;4650;2015-04-25
925;ФУМИСАН;Не требуется;13;5650;2017-08-15
926;ФУНГИВЕТ;Не требуется;9;8500;2020-06-30
927;ФУНГИН;Не требуется;15;8900;2019-03-06
928;ФУРАМИКС;Не требуется;22;5100;2020-01-30
929;ФУРАПЕН;Требуется;17;7850;2013-08-25
930;ФУРАПОЛ;Требуется;24;8100;2014-05-12
931;ЭВТАНАЗИН;Не требуется;16;10000;2013-01-12
932;ЭГОЦИН 20;Требуется;19;9500;2013-08-03
933;ЭЙМЕТЕРМ СУСПЕНЗИЯ 5%;Не требуется;19;5900;2019-11-25
934;ЭКВАЛАН;Не требуется;12;5950;2014-02-17
935;ЭКВАЛАН ДУО;Не требуется;25;3150;2019-03-05
936;ЭКВИЛИС ПРЕКВЕНЗА ТЕ;Не требуется;5;9950;2013-07-09
937;ЭКВИЛИС РЕЗЕКВИН;Не требуется;21;8550;2020-10-27
938;ЭКВИЛИС ЭКВЕНЗА-Т;Не требуется;25;5650;2011-01-21
939;ЭКВИСЕКТ ПАСТА;Требуется;25;1800;2020-01-18
940;ЭКЗЕКАН;Требуется;12;1550;2012-07-03
941;ЭКОФЛИС;Требуется;7;4300;2016-06-29
942;ЭКОЦИД С;Требуется;15;8950;2015-10-09
943;ЭКС-5;Не требуется;15;9800;2017-11-04
944;ЭКС-5Т;Требуется;26;4200;2021-07-10
945;ЭКТОДЕС;Не требуется;19;8200;2019-07-12
946;ЭЛВЕСТИН;Не требуется;6;3200;2012-07-21
947;ЭНГЕМИЦИН 10%;Не требуется;26;4650;2015-11-03
948;ЭНРОМАГ 5 %;Требуется;7;8300;2014-12-12
949;ЭНРОМАГ-О;Не требуется;16;1350;2012-09-07
950;ЭНРОНИТ;Требуется;20;7650;2010-01-20
951;ЭНРОСТИН;Требуется;24;6000;2018-05-07
952;ЭНРОСТИН МАКС;Требуется;19;3900;2018-10-24
953;ЭНРОЦИД;Требуется;29;8750;2016-09-23
954;ЭНТЕРОКАТ;Не требуется;21;2200;2019-03-15
955;ЭНТЕРОСОРБЕНТ УГЛЕРОДНЫЙ ЗООКАРБ;Не требуется;21;9850;2012-05-02
956;ЭНТИФ;Требуется;24;4200;2011-01-31
957;ЭНТОМОЗАН С;Требуется;12;5850;2011-01-12
958;ЭПИ ОТИК;Не требуется;25;4450;2014-03-13
959;ЭПРИМЕК;Не требуется;5;6900;2015-10-11
960;ЭРИДИН;Не требуется;23;1500;2020-11-26
961;ЭРИДОН;Требуется;24;8650;2012-08-19
962;ЭРИМАСТ;Не требуется;9;3450;2015-09-21
963;ЭРИПРИМ КОНЦЕНТРАТ;Не требуется;26;9850;2017-06-15
964;ЭРИТРОКСИД;Не требуется;8;3850;2018-10-03
965;ЭРОКСИМАСТ;Требуется;5;6400;2019-01-07
966;ЭСТРОФАН;Требуется;14;6850;2010-06-09
967;ЭСТРОФАНТИН;Требуется;23;7350;2018-06-08
968;ЭУРИКАН DHPPI2-L;Не требуется;19;5350;2011-01-30
969;ЭУРИКАН DHPPI2-LR;Требуется;25;5450;2018-11-27
970;ЭУРИКАН ПИРО;Требуется;7;9450;2011-01-06
971;ЭФА-ГЕЛЬ;Требуется;9;6900;2018-02-14
972;ЭФА-Д 1 %;Не требуется;7;4100;2010-04-01
973;ЭФФИТИКС;Не требуется;18;3800;2021-01-24
974;ЭНТЕРОСОРБЕНТ УГЛЕРОДНЫЙ ЗООКАРБ;Требуется;19;3050;2021-08-23
975;ЭНТИФ;Требуется;17;3600;2010-07-07
976;ЭНТОМОЗАН С;Требуется;22;2150;2012-01-16
977;ЭПИ ОТИК;Не требуется;13;3300;2018-08-05
978;ЭПРИМЕК;Не требуется;18;5150;2016-09-25
979;ЭРИДИН;Требуется;21;7150;2014-06-21
980;ЭРИДОН;Не требуется;14;2800;2010-12-18
981;ЭРИМАСТ;Требуется;11;6800;2021-09-10
982;ЭРИПРИМ КОНЦЕНТРАТ;Не требуется;28;1500;2012-11-05
983;ЭРИТРОКСИД;Не требуется;12;8600;2011-01-10
984;ЭРОКСИМАСТ;Требуется;7;9550;2019-05-26
985;ЭСТРОФАН;Не требуется;23;4350;2021-01-29
986;ЭСТРОФАНТИН;Требуется;13;4450;2019-07-11
987;ЭУРИКАН DHPPI2-L;Не требуется;16;4950;2019-03-16
988;ЭУРИКАН DHPPI2-LR;Не требуется;23;5300;2017-06-04
989;ЭУРИКАН ПИРО;Требуется;13;7850;2015-02-06
990;ЭФА-ГЕЛЬ;Требуется;20;8250;2020-07-15
991;ЭФА-Д 1 %;Требуется;15;7750;2010-10-09
992;ЭФФИТИКС;Не требуется;26;4600;2010-06-14
993;ЭНТЕРОСОРБЕНТ УГЛЕРОДНЫЙ ЗООКАРБ;Не требуется;22;2500;2012-10-06
994;ЭНТИФ;Требуется;7;9450;2018-02-07
995;ЭНТОМОЗАН С;Не требуется;27;4650;2019-11-26
996;ЭПИ ОТИК;Требуется;23;2450;2021-08-23
997;ЭПРИМЕК;Не требуется;24;1050;2012-08-25
998;ЭРИДИН;Требуется;14;9300;2017-04-17
999;ЭРИДОН;Требуется;23;1850;2015-08-02
1000;ЭРИМАСТ;Требуется;10;8700;2021-01-17
