754;СУППРЕСТРАЛ СУСПЕНЗИЯ ДЛЯ ИНЪЕКЦИЙ;Не требуется;25;3300;2018-11-02
755;СУПРЕЛОРИН;Требуется;21;8450;2013-05-03
756;СУПРИМИЦИН;Не требуется;29;7850;2015-11-24
757;СУРОЛАН;Не требуется;29;7350;2011-03-13
758;СУРФАГОН;Не требуется;10;2400;2020-05-16
759;СУРФАГОН;Не требуется;27;3750;2013-09-24
760;ТЕСТОКС;Требуется;28;3150;2016-09-10
761;ТЕТРАВИТ;Не требуется;28;8650;2010-03-04
762;ТЕТРАГИДРОВИТ;Не требуется;24;3350;2017-10-22
763;ТЕТРАЛОНГ-20;Не требуется;6;3200;2020-03-17
764;ТЕТРАМАГ;Требуется;11;6850;2020-11-07
765;ТЕТРАМАСТ;Требуется;28;3250;2020-04-23
766;ТЕТРАМЕТР;Требуется;8;5550;2019-10-26
767;ТЕТРАМИЗОЛ;Не требуется;18;4200;2015-03-23
768;ТЕТРАМИЗОЛ 10% ГРАНУЛЯТ;Не требуется;29;2000;2020-04-14
769;ТЕТРАМИЗОЛ 20 % ГРАНУЛЯТ;Не требуется;7;9100;2012-02-02
770;ТЕТРАЦИКЛИНА ГИДРОХЛОРИД;Не требуется;23;4000;2010-03-17
771;ТЕТРОКСИ 10 %;Не требуется;30;3200;2017-10-19
772;ТЕТРОКСИ LА;Требуется;27;8650;2020-04-14
773;ТИАЛОНГ;Требуется;13;5100;2015-12-02
774;ТИАМУЛИН 2 %;Не требуется;5;4750;2010-11-23
775;ТИАМУЛИН 45 %;Требуется;29;2000;2015-01-19
776;ТИАМУТОКС;Не требуется;23;6000;2011-12-17
777;ТИАМУФАРМ 10%;Требуется;15;4250;2016-01-05
778;ТИГМА-К;Требуется;23;7200;2010-12-05
779;ТИГМА-Щ;Требуется;28;1650;2010-12-08
780;ТИЕРКАЛ;Требуется;14;4500;2010-02-01
781;ТИЛАНИК 20 %;Требуется;24;9700;2010-02-19
782;ТИЛАНИК 5%;Требуется;21;1900;2011-12-28
783;ТИЛАНИК ВОДОРАСТВОРИМЫЙ ПОРОШОК;Не требуется;17;8750;2017-04-30
784;ТИЛАР;Не требуется;16;2450;2011-06-03
785;ТИЛАР 50 %;Требуется;15;5500;2010-07-29
786;ТИЛДРЕН;Не требуется;27;1450;2019-06-20
787;ТИЛОВЕТ 10 %;Требуется;14;1050;2017-10-23
788;ТИЛОВЕТ 25 %;Требуется;24;6600;2015-11-21
789;ТИЛОВЕТ Б-200;Требуется;6;3900;2013-02-11
790;ТИЛОВЕТ Б-50;Не требуется;12;9800;2010-08-17
791;ТИЛОВЕТ ВОДОРАСТВОРИМЫЙ ПОРОШОК;Требуется;6;8950;2017-11-27
792;ТИЛОДОКС-200;Требуется;18;5150;2010-04-19
793;ТИЛОЗИН 200;Требуется;13;6150;2013-11-10
794;ТИЛОЗИН 50;Не требуется;25;1400;2017-10-14
795;ТИЛОЗИН ОСНОВАНИЕ СУБСТАНЦИЯ;Не требуется;27;6300;2012-03-02
796;ТИЛОЗИНА ТАРТРАТ ГРАНУЛИРОВАННЫЙ СУБСТАНЦИЯ;Не требуется;17;1650;2019-03-08
797;ТИЛОЗИНА ТАРТРАТ СУБСТАНЦИЯ;Не требуется;17;5350;2018-08-24
798;ТИЛОЗИНОКАР;Не требуется;11;4050;2015-04-02
799;ТИЛОКОЛ;Не требуется;25;8250;2011-08-30
800;ТИЛОКОЛИН-АФ;Не требуется;21;6100;2020-12-04
801;ТИЛОМАГ 20 %;Требуется;22;7450;2010-07-30
802;ТИЛОМАГ 5 %;Требуется;6;3400;2015-03-29
803;ТИЛОСУЛЬФУРАН;Требуется;22;2400;2011-10-23
804;ТИМПАНОЛ;Не требуется;5;6100;2017-06-25
805;ТИОЦЕФУР;Не требуется;19;1650;2014-11-11
806;ТОЛФЕДИН;Требуется;5;9250;2016-04-16
807;ТОЛФЕДИН 4%;Требуется;19;1000;2012-06-27
808;ТОНОФОСФАН КОМПОЗИТУМ;Требуется;10;9200;2011-09-06
809;ТОП ДОГ;Не требуется;13;3550;2015-05-05
810;ТОРУКОКС 2 %;Не требуется;7;8900;2018-11-22
811;ТОС-3;Не требуется;24;6600;2019-03-26
812;ТРАВМАТИН РАСТВОР ДЛЯ ИНЪЕКЦИЙ;Требуется;16;9950;2020-11-15
813;ТРИАНТЕЛМ;Не требуется;18;3150;2011-10-27
814;ТРИВИТ ДЛЯ ИНЪЕКЦИЙ;Требуется;7;3450;2019-09-10
815;ТРИВИТ ДЛЯ ПРИМЕНЕНИЯ ВНУТРЬ;Требуется;17;7800;2019-05-24
816;ТРИВИТАМИН ДЛЯ ИНЪЕКЦИЙ;Не требуется;5;1950;2016-04-12
817;ТРИВИТАМИН ДЛЯ ПРИМЕНЕНИЯ ВНУТРЬ;Требуется;21;8500;2018-12-23
818;ТРИМЕТИН;Не требуется;27;5350;2013-04-18
819;ТРИМЕТОКС;Требуется;13;7250;2021-08-07
820;ТРИПРИМ;Не требуется;7;5700;2020-12-28
821;ТРИСУЛЬФОН ПОРОШОК;Не требуется;21;2150;2016-06-14
822;ТРИХОВЕТ 5 %;Не требуется;27;7300;2013-02-10
823;ТРИХОПТИЛИН;Не требуется;25;4500;2014-11-05
824;ТРИЦИЛЛИН;Требуется;10;7300;2013-04-19
825;ТРОМЕКСИН;Требуется;22;7500;2018-05-02
826;ТРОНЦИЛ;Требуется;14;2450;2021-05-15
827;ТРОНЦИЛ-К;Требуется;19;7250;2017-03-21
828;ТЭДА;Требуется;16;7600;2020-04-12
829;ФАРМАЙОД;Не требуется;20;6450;2015-04-13
830;ФАРМАСТИМ 4 %;Не требуется;25;7200;2012-10-01
831;ФАРМАСТИМ 8 %;Не требуется;29;1250;2019-12-08
832;ФАРМКОКЦИД-10;Требуется;19;9150;2015-05-07
833;ФАРМОКСИДИН 1 % РАСТВОР;Требуется;21;4800;2019-08-18
834;ФАСКОВЕРМ РАСТВОР;Не требуется;10;7650;2013-01-28
835;ФАСКОЦИД ГРАНУЛЫ;Не требуется;25;5600;2011-01-25
836;ФАСЦИОЛ;Не требуется;20;6200;2014-09-30
837;ФЕБТАЛ;Требуется;5;3900;2019-07-07
838;ФЕЛИГЕН CRP;Не требуется;29;2600;2012-11-23
839;ФЕЛИГЕН CRP/R;Требуется;7;5750;2019-11-22
840;ФЕЛИФЕРОН;Требуется;26;9800;2017-07-27
841;ФЕЛОВАКС;Требуется;29;9350;2012-02-12
842;ФЕНБАЗЕН 10 % ГРАНУЛЯТ;Не требуется;27;8200;2015-04-12
843;ФЕНБАЗЕН 10 % СУСПЕНЗИЯ;Требуется;26;2000;2021-06-14
844;ФЕНБЕНГРАН ГРАНУЛЯТ;Требуется;14;3200;2019-01-28
845;ФЕНБЕНДАЗОЛ;Не требуется;11;8450;2017-09-13
846;ФЕНИЛБУТАЗОН;Не требуется;20;3400;2021-05-13
847;ФЕНПРАЗ;Не требуется;8;5050;2016-05-13
848;ФЕНПРАЗ суспензия;Требуется;15;2450;2017-08-28
849;ФЕРКАН;Требуется;14;7850;2014-04-29
850;ФЕРРАНИМАЛ-75;Требуется;23;7250;2010-05-10
851;ФЕРРАНИМАЛ-75 М;Не требуется;9;5450;2012-05-05
852;ФЕРРОГЛЮКИН-75;Требуется;22;8800;2010-06-06
853;ФИЗАЛ;Требуется;10;6450;2018-08-24
854;ФИЛАКС;Требуется;16;3000;2020-02-15
855;ФИНАЛ МБ;Не требуется;16;8800;2013-02-03
856;ФИПРЕКС 75 СПОТ-ОН;Не требуется;23;7800;2010-01-14
857;ФИПРЕКС СПРЕЙ ФОРТЕ;Не требуется;25;4250;2010-10-18
858;ФИПРИСТ СПОТ ОН;Не требуется;13;5700;2012-02-04
859;ФИПРОКЛИР СПОТ-ОН;Требуется;30;1700;2015-05-28
860;ФИПРОТЕГ;Требуется;8;7850;2016-04-18
861;ФИТОБАКТРИН;Требуется;18;2300;2021-07-19
862;ФИТОКАЛЬЦЕВИТ;Не требуется;9;2750;2016-11-18
863;ФИТОКАЛЬЦЕВИТ С ТАУРИНОМ;Требуется;8;4900;2021-03-26
864;ФИТОМИНЫ + А;Не требуется;6;7650;2021-04-28
865;ФИТОМИНЫ + БК;Не требуется;16;4250;2011-03-22
866;ФИТОМИНЫ + ВШ;Не требуется;28;9550;2010-12-29
867;ФИТОМИНЫ + ГЕМАТОДОГ;Не требуется;5;8550;2020-01-23
868;ФИТОМИНЫ + ГЕМАТОКЭТ;Требуется;12;5250;2014-07-07
869;ФИТОМИНЫ + КК;Требуется;23;4400;2019-11-04
870;ФИТОМИНЫ + МК;Требуется;29;1200;2014-12-17
871;ФИТОМИНЫ + С;Не требуется;15;5600;2020-12-24
872;ФИТОМИНЫ В;Не требуется;5;5150;2010-11-10
873;ФИТОМИНЫ Г;Требуется;18;3000;2015-11-19
874;ФИТОМИНЫ ГЛ;Требуется;27;5500;2013-10-21
875;ФИТОМИНЫ З;Требуется;7;1900;2017-04-07
876;ФИТОМИНЫ Ш;Требуется;24;6750;2020-05-15
877;ФИТОМИНЫ-М-К;Требуется;30;1000;2020-10-04
878;ФИТОМИНЫ-М-КМ;Не требуется;14;8050;2013-11-04
879;ФИТОМИНЫ-М-МС;Не требуется;22;4350;2017-03-04
880;ФИТОМИНЫ-М-Х;Не требуется;27;4100;2012-09-03
881;ФИТОЭЛИТА Крем-бальзам антисептический;Не требуется;17;2000;2013-02-04
882;ФИТОЭЛИТА Крем-бальзам противовоспалительный;Не требуется;6;3500;2015-12-15
883;ФИТОЭЛИТА Крем-бальзам противотравматический;Не требуется;30;7150;2020-06-17
884;ФИТОЭЛИТА Крем-бальзам ранозаживляющий;Требуется;21;8200;2011-09-30
885;ФИТОЭЛИТА лосьон для глаз;Не требуется;20;4500;2015-04-04
886;ФИТОЭЛИТА-К ЗАЩИТА ОТ ИНФЕКЦИЙ;Не требуется;9;2250;2020-11-07
887;ФИТОЭЛИТА-К ЗДОРОВЫЕ ПОЧКИ;Не требуется;18;4350;2016-01-18
888;ФИТОЭЛИТА-К ОСТЕОЧАЙ;Не требуется;30;5850;2018-09-01
889;ФИТОЭЛИТА-К ОЧИСТИТЕЛЬНЫЙ ЧАЙ;Не требуется;20;2700;2010-10-07
890;ФИТОЭЛИТА-К ТОЛСТОПУЗ;Требуется;23;2350;2011-05-12
891;ФИТОЭЛИТА-К ЦИТОСТАТ;Не требуется;21;4550;2020-04-11
892;ФИТОЭЛИТА-К ЧИСТАЯ КОЖА;Не требуется;9;9200;2017-12-25
893;ФИТЭКС КАПЛИ;Требуется;25;3650;2020-02-17
894;ФЛАВОВИТ 8 %;Требуется;7;1000;2020-10-16
895;ФЛАЙ БАЙТ;Не требуется;24;5200;2012-12-08
896;ФЛЕКСОПРОФЕН;Не требуется;8;7750;2017-08-06
897;ФЛИ 3 в 1;Не требуется;11;6550;2019-07-11
898;ФЛОРИКОЛ;Требуется;27;8250;2019-07-30
899;ФЛОРИТИЛ ИНЪЕКЦИОННЫЙ;Требуется;29;1050;2012-09-20
900;ФЛОРОКС;Не требуется;25;8850;2021-01-20
901;ФЛОРОН 10 %;Не требуется;19;6000;2019-07-04
902;ФЛОРОН 2 % ПОРОШОК;Не требуется;8;5200;2013-04-20
903;ФЛОРОН 30 %;Требуется;28;8650;2020-05-14
904;ФЛС-МИКС;Не требуется;16;9350;2015-02-06
905;ФЛУБАКТИН 10 %;Не требуется;21;9700;2015-08-06
906;ФЛУБАКТИН 20 %;Не требуется;7;9100;2016-07-06
907;ФЛУНИДЖЕКТ;Не требуется;13;9250;2019-04-08
908;ФОЛАЙН КАПЛИ;Требуется;10;5900;2011-06-08
909;ФОЛАЙН СПРЕЙ;Требуется;17;6250;2015-09-19
910;ФОЛЛИМАГ;Не требуется;25;8200;2012-11-10
911;ФОРВЕТ капли глазные;Требуется;21;9100;2015-02-24
912;ФОРВЕТ раствор для инъекций;Не требуется;23;1400;2013-06-25
913;ФОРМОЛВАКЦИНА ПРОТИВ ПАСТЕРЕЛЛЕЗА;Требуется;27;7550;2014-12-17
914;ФОРТЕ УНИВЕРСАЛ;Требуется;14;6600;2013-06-20
915;ФОРТЕКОР таблетки;Не требуется;26;1600;2014-10-05
916;ФортиФлора пробиотик;Требуется;7;7850;2019-01-21
917;ФОСПАСИМ РАСТВОР ДЛЯ ИНЪЕКЦИЙ;Требуется;5;3450;2019-10-02
918;ФОСПАСИМ РАСТВОР ДЛЯ ПРИМЕНЕНИЯ ВНУТРЬ;Требуется;11;2800;2019-02-01
919;ФОСПРЕНИЛ;Не требуется;5;7550;2010-12-28
920;ФРЕШ 25;Не требуется;6;1050;2010-12-30
921;ФРОНТЛАЙН КОМБО;Требуется;16;4400;2019-02-15
922;ФРОНТЛАЙН СПОТ ОН;Не требуется;15;4500;2020-10-19
923;ФРОНТЛАЙН СПРЕЙ;Требуется;5;3200;2021-04-02
924;ФСГ-СУПЕР;Требуется;27;9550;2019-01-17
925;ФУМИСАН;Не требуется;30;8800;2019-07-21
926;ФУНГИВЕТ;Не требуется;23;6250;2014-05-18
927;ФУНГИН;Требуется;7;6000;2020-01-27
928;ФУРАМИКС;Не требуется;7;6700;2017-07-28
929;ФУРАПЕН;Требуется;23;6950;2020-09-08
930;ФУРАПОЛ;Требуется;17;4100;2015-06-07
931;ЭВТАНАЗИН;Требуется;17;5350;2013-04-25
932;ЭГОЦИН 20;Не требуется;12;4650;2015-02-27
933;ЭЙМЕТЕРМ СУСПЕНЗИЯ 5%;Требуется;17;5100;2014-06-05
934;ЭКВАЛАН;Не требуется;7;5350;2014-02-09
935;ЭКВАЛАН ДУО;Не требуется;6;9800;2016-02-21
936;ЭКВИЛИС ПРЕКВЕНЗА ТЕ;Не требуется;29;5950;2014-12-29
937;ЭКВИЛИС РЕЗЕКВИН;Требуется;20;9850;2016-03-24
938;ЭКВИЛИС ЭКВЕНЗА-Т;Не требуется;16;8300;2011-05-01
939;ЭКВИСЕКТ ПАСТА;Требуется;18;7600;2010-07-18
940;ЭКЗЕКАН;Требуется;26;3350;2012-11-28
941;ЭКОФЛИС;Требуется;8;8250;2019-11-05
942;ЭКОЦИД С;Требуется;21;8750;2011-01-08
943;ЭКС-5;Требуется;7;4100;2018-12-02
944;ЭКС-5Т;Не требуется;23;4200;2019-12-15
945;ЭКТОДЕС;Требуется;19;7800;2014-01-13
946;ЭЛВЕСТИН;Требуется;14;1900;2015-07-02
947;ЭНГЕМИЦИН 10%;Требуется;30;6400;2014-08-09
948;ЭНРОМАГ 5 %;Требуется;7;3050;2015-11-09
949;ЭНРОМАГ-О;Требуется;5;9850;2019-08-18
950;ЭНРОНИТ;Не требуется;15;4100;2019-06-09
951;ЭНРОСТИН;Не требуется;25;2100;2011-09-22
952;ЭНРОСТИН МАКС;Требуется;21;9000;2016-11-07
953;ЭНРОЦИД;Не требуется;25;2200;2014-05-08
954;ЭНТЕРОКАТ;Не требуется;20;3950;2010-05-25
955;ЭНТЕРОСОРБЕНТ УГЛЕРОДНЫЙ ЗООКАРБ;Не требуется;16;5400;2017-11-21
956;ЭНТИФ;Требуется;24;3600;2019-11-04
957;ЭНТОМОЗАН С;Не требуется;11;3400;2020-02-25
958;ЭПИ ОТИК;Требуется;6;9100;2013-02-27
959;ЭПРИМЕК;Требуется;22;4600;2016-06-06
960;ЭРИДИН;Требуется;14;5950;2012-04-22
961;ЭРИДОН;Не требуется;17;5200;2017-09-03
962;ЭРИМАСТ;Требуется;25;5700;2014-11-23
963;ЭРИПРИМ КОНЦЕНТРАТ;Не требуется;30;6350;2019-03-17
964;ЭРИТРОКСИД;Требуется;22;9100;2015-12-31
965;ЭРОКСИМАСТ;Не требуется;14;9350;2010-11-14
966;ЭСТРОФАН;Не требуется;17;5150;2019-07-17
967;ЭСТРОФАНТИН;Не требуется;8;7050;2011-09-05
968;ЭУРИКАН DHPPI2-L;Не требуется;12;6900;2017-11-30
969;ЭУРИКАН DHPPI2-LR;Не требуется;21;9500;2013-01-19
970;ЭУРИКАН ПИРО;Не требуется;8;6800;2020-04-15
971;ЭФА-ГЕЛЬ;Требуется;20;7000;2015-11-05
972;ЭФА-Д 1 %;Не требуется;21;1500;2012-02-11
973;ЭФФИТИКС;Требуется;16;8400;2018-12-29
974;ЭНТЕРОСОРБЕНТ УГЛЕРОДНЫЙ ЗООКАРБ;Не требуется;25;6800;2015-07-22
975;ЭНТИФ;Не требуется;27;4500;2020-07-01
976;ЭНТОМОЗАН С;Требуется;11;9950;2018-02-03
977;ЭПИ ОТИК;Не требуется;16;2650;2010-02-08
978;ЭПРИМЕК;Требуется;26;7800;2010-09-06
979;ЭРИДИН;Не требуется;30;9000;2013-01-12
980;ЭРИДОН;Требуется;14;3650;2015-09-18
981;ЭРИМАСТ;Требуется;5;3750;2021-03-15
982;ЭРИПРИМ КОНЦЕНТРАТ;Требуется;17;3500;2015-11-09
983;ЭРИТРОКСИД;Требуется;24;8100;2018-11-12
984;ЭРОКСИМАСТ;Не требуется;18;3250;2012-07-31
985;ЭСТРОФАН;Не требуется;13;7350;2016-03-24
986;ЭСТРОФАНТИН;Не требуется;18;6500;2018-09-09
987;ЭУРИКАН DHPPI2-L;Не требуется;29;7150;2014-06-15
988;ЭУРИКАН DHPPI2-LR;Требуется;23;7250;2015-05-07
989;ЭУРИКАН ПИРО;Не требуется;7;7300;2013-07-09
990;ЭФА-ГЕЛЬ;Требуется;28;3150;2010-04-09
991;ЭФА-Д 1 %;Требуется;21;2750;2017-06-02
992;ЭФФИТИКС;Не требуется;11;1150;2021-04-09
993;ЭНТЕРОСОРБЕНТ УГЛЕРОДНЫЙ ЗООКАРБ;Не требуется;25;6100;2010-02-20
994;ЭНТИФ;Не требуется;8;5550;2016-03-22
995;ЭНТОМОЗАН С;Требуется;8;3650;2018-02-24
996;ЭПИ ОТИК;Не требуется;17;8250;2020-03-09
997;ЭПРИМЕК;Не требуется;8;6050;2017-11-06
998;ЭРИДИН;Не требуется;25;4100;2015-12-05
999;ЭРИДОН;Требуется;14;5450;2020-07-08
1000;ЭРИМАСТ;Не требуется;17;1600;2010-05-16
